reviewText,Positive
"great kid ; , like .... pass time wonderful happy way .... laugh fun lot ; youngest want pig killer grows ... brother want work eagle ... great thing",1
addiictive game ! many level advance quite challenging ! fun bored .,1
"game ca n't put , start ! say game really make keeping going win !",1
"addicted game . ca n't put . installed kindle fire hd work perfectly ,",1
"got kindle fire played game friend ipad , got kick encouraged buy one . 'm still learning game make lot boo-boo 's , like shooting bird back & way",1
yes inducted crazy bird game really like lot . keep wanting better getting pig matter . 's fun game age played kid .,1
game entertaining early teen younger . top 's free ! ca n't beat .,1
everyone family play one . enjoy free app . sure want download full app yet .,1
bought game daughter girlfriend grandson love play find lot fun,1
"child enjoy game . graphic great . audio amusing u . using sliding motion , shoot bird various attack move via sling shot . bird break board , rock , etc attack pig . many stage .",1
"know . learned aim bird bird , sometimes knock , sometimes miss . fun game .",1
recommend getting game . really great way spend way device . brother also lovecthis game . hope enjoy,1
"great game age 's great time killer . would recommend paid version well , 's expensive .",1
really like . 'm considering buying upgraded version . game one make try get high score exciting .,1
free . run kindle fire hd . could better .. well angry bird free would better . bring em .,1
hate advertisement well want ad free app enable airplane mode 's free advertisementss,1
"grandkids recommended , found good entertainment , fun , 's free . level little fustrating fill time .",1
angry bird enjoyable entertaining game like play bored glad found .,1
started playing many people kept saying great game.needless say awesome game ! work great kindle fire many level play !,1
great time waster keep trying one time frustrated try . whole family love game .,1
angry bird mad tearing hideout . hide cave pinch .,1
omg . fantastic fantastic app . make think . higher level harder,1
one one got started game . grandson ask daughter help time put . really enjoy one . thank much,1
"anyone family ( age 4-44 ! ) play game everyone love . free version plenty level play/master . ad n't obtrusive , n't bought full version .",1
"good game , lot challenging level . u get app , u never get bored . must get !",1
late getting angry bird husband absolutely love ! addictive totally capture attention !,1
's amazing app kid adult . 's simple hard.i would recommend everyone,1
love angry bird . first exposure somply & # 34 ; chewing gum & # 34 ; mind eye .,1
"since kid seem know angry bird , thought would enjoy exploring playing game",1
awesome update get new level superpower n't buy hd get full version free !,1
enjoy playing game stressful day . help relax bed time . would recommend freinds,1
continue war evil piggy ever go help app ton level battle way .,1
4 year old love . know love see think great leaning game .,1
like see bird flying small one turn tree touch fun enjoyable,1
game best . love funny little bird keep u entertained hour . almost passed game mere luck loved . totally recommend every one every age . free kindle fire,1
"'m faced situation make wish could `` smack jerk silly '' , whether non-driver cut drive home , smart-aleck store clerk , yet another telephone money solicitor dinner , use angry bird vent",1
expecting boring . awesome ! _____ pig . would suggest anyone .,1
love app - especially grand child always want play game kindle everytime come .,1
kill quite bit time playing game . alot replay value also .,1
game fantastic need new mode make level share online friend community play,1
"good app , really happy see android . kid play death . 's always front carousel .",1
funny game keep get pig ! ! great fun game .,1
"angry bird : often ca n't put clear scene move next level . frustrates sometimes , like challenge . grandkids fight .",1
heard craze game downloaded table nexus 7 addicted age play 2 yr old grandchild u adult love kid : ),1
great app everyone . dad turning 40 something year play . also great fire .,1
longer need review . rovio received 8 million dl christmas day 30 million dl christmas week . absolutely nothing new say irritated avians .,1
"perfect game app wonder fuss , guarantee five ten minute game play , 'll buying ad-free version .",1
"awesome game , reccomend everybody . trust , 's fun shooting bird pig ! ! ! ! ! ! point pig stole bird 's egg . hope like .",1
word amazimg . work great kindle fire add ! 's game 've played two week .,1
"ca n't world go na na na na like perret baby got 2 , 2 knickknack sleeve sceaming mahalo",1
"okay , everyone right . game fun . 've hold recently tried . ca n't wait time play .",1
fun challenging.great graphic sound.i guess old clear grade . keep trying .,1
love game one favorite game ever . challenging fun relaxing exciting lot lot . ca n't stop playing telling everyone get free ! highly highly highly recommend get app,1
fun game hurry wait situation er dmv . best part : 's free send wild goose chase b_s_ web site `` update '' nonsense .,1
"rapido facil de usar , intuitivo , con grandes diversiones niveles para entretener toda la edades , grandes graficos sonidos , funciona ok en la kd hd 8.9",1
"daughter , age 45 , love angry bird playing phone long time . got ahold kindle fire downloaded angry bird . played around 6 hour putting . also like play angry bird",1
"full version ad ! app wont waste time ! actually , might . super addicting !",1
habit forming great fun . play hour - great dexterity mostly fun fun fun,1
"really enjoy playing different free angry bird game free moment . fun , n't cost anything .",1
"granddaughter enjoy angry bird free web , hesitated download free version ( never paid game ) warning ad . enticed 5-star review , installed game new kfhd8.9 . yes",1
got son got grand-daughter hooked . blast playing . good app free .,1
would love hug inventor angry bird . waiting year get angry bird app . love .,1
"like angry bird . level challenging , get ad , x . , free game .",1
game fun play grand child find fun challeging level .,1
game good age . good eye hand coordination . teach angle etc . really get hooked,1
"boy say game . fun kid like , &",1
angry bird free great game family . grandchild love compete enjoy beating . would recommend others .,1
fun & challenging enough kid & adult well . ca n't go wrong angry bird all~,1
find game fun challenging . hate haviang quit playing 've wiped smirk face . round whole new challenge .,1
"really like angry bird game . could stand suggestive violent ad kept popping free version game . delete reason find free version without vulger popups , 'll play",0
